delivery_distance,order_value,traffic_severity,weather_severity,is_small_basket,is_long_distance,delivery_friction_index,delivery_delay
13.62,39.1,2,2,1,1,2.0,7.77
5.93,16.22,2,2,1,0,2.0,-2.3
10.42,18.95,3,1,1,1,2.0,-9.19
4.42,23.79,2,4,1,0,3.0,8.38
7.8,14.07,1,4,1,0,2.5,-0.08
8.31,5.64,3,4,1,0,3.5,9.02
14.55,34.9,3,1,1,1,2.0,10.34
9.31,22.4,3,4,1,0,3.5,1.45
6.93,15.53,3,1,1,0,2.0,4.81
11.67,36.14,1,1,1,1,1.0,6.32
3.93,40.64,1,2,1,0,1.5,4.34
9.83,14.42,2,2,1,0,2.0,9.56
13.97,15.63,3,4,1,1,3.5,7.26
5.39,32.17,1,1,1,0,1.0,-6.98
14.36,28.64,1,2,1,1,1.5,-2.19
2.81,39.09,3,4,1,0,3.5,6.89
2.85,31.55,3,1,1,0,2.0,-5.8
13.6,37.46,1,1,1,1,1.0,-1.32
11.94,37.09,1,4,1,1,2.5,1.3
5.98,34.73,3,2,1,0,2.5,-7.41
6.91,48.0,1,2,1,0,1.5,-5.5
14.12,14.3,3,2,1,1,2.5,13.82
3.99,12.07,3,2,1,0,2.5,-2.27
4.79,18.83,3,2,1,0,2.5,19.92
11.09,37.72,2,1,1,1,1.5,11.27
7.86,49.71,3,4,1,0,3.5,12.32
3.35,48.76,3,1,1,0,2.0,1.03
3.71,31.76,2,4,1,0,3.0,2.81
13.84,7.62,3,2,1,1,2.5,13.66
9.38,30.46,3,2,1,0,2.5,10.57
2.96,8.51,3,1,1,0,2.0,2.63
8.92,45.25,1,4,1,0,2.5,-8.57
11.7,36.91,2,1,1,1,1.5,-9.13
14.0,28.46,1,4,1,1,2.5,-3.63
7.75,36.94,2,1,1,0,1.5,13.8
9.42,33.95,2,1,1,0,1.5,4.58
14.15,15.2,1,4,1,1,2.5,-2.34
8.42,48.35,3,4,1,0,3.5,7.93
5.75,27.58,3,4,1,0,3.5,-9.54
14.53,14.73,1,1,1,1,1.0,19.65
7.46,32.54,2,2,1,0,2.0,10.38
8.99,13.13,1,4,1,0,2.5,0.73
6.07,28.61,2,1,1,0,1.5,10.95
12.46,10.8,2,4,1,1,3.0,-8.52
9.49,34.14,1,4,1,0,2.5,17.72
5.03,42.25,2,2,1,0,2.0,15.94
3.22,37.67,3,4,1,0,3.5,-8.64
11.62,22.08,1,1,1,1,1.0,0.79
11.76,40.98,1,2,1,1,1.5,3.17
12.11,31.88,2,4,1,1,3.0,16.07
3.16,28.77,2,2,1,0,2.0,16.01
3.31,7.78,2,4,1,0,3.0,-7.37
4.75,48.96,1,4,1,0,2.5,11.13
8.24,31.74,2,2,1,0,2.0,-1.13
6.06,42.44,1,1,1,0,1.0,19.02
13.49,22.11,3,2,1,1,2.5,6.87
13.19,11.51,2,2,1,1,2.0,9.88
14.89,47.73,3,1,1,1,2.0,12.95
14.97,19.32,2,2,1,1,2.0,10.78
5.43,21.5,2,1,1,0,1.5,-0.57
2.02,12.35,3,1,1,0,2.0,16.74
11.81,7.4,1,4,1,1,2.5,-2.72
5.19,40.93,2,1,1,0,1.5,15.85
9.02,32.07,3,4,1,0,3.5,6.28
3.2,15.05,3,2,1,0,2.5,1.09
8.42,6.51,3,4,1,0,3.5,6.89
14.05,28.22,3,2,1,1,2.5,2.62
12.27,6.54,2,4,1,1,3.0,16.53
6.4,34.47,2,1,1,0,1.5,-6.31
10.11,27.85,1,2,1,1,1.5,2.5
9.39,35.13,2,2,1,0,2.0,-7.62
3.47,5.75,2,1,1,0,1.5,0.4
10.62,44.19,2,4,1,1,3.0,12.89
5.57,18.85,1,1,1,0,1.0,12.08
2.35,39.66,3,1,1,0,2.0,8.71
2.79,16.95,1,1,1,0,1.0,16.44
4.16,30.0,2,1,1,0,1.5,-8.35
6.62,12.36,1,1,1,0,1.0,11.1
4.67,26.06,3,1,1,0,2.0,0.11
4.21,40.05,1,4,1,0,2.5,5.2
8.93,19.62,1,4,1,0,2.5,-7.04
9.96,7.65,3,2,1,0,2.5,13.57
12.82,46.38,2,1,1,1,1.5,-8.68
9.85,31.48,3,2,1,0,2.5,6.39
4.5,19.98,2,2,1,0,2.0,14.37
12.92,17.45,3,2,1,1,2.5,2.0
8.61,17.56,2,4,1,0,3.0,0.8
13.16,24.18,1,4,1,1,2.5,1.79
13.51,15.19,1,2,1,1,1.5,0.22
9.75,38.27,1,4,1,0,2.5,11.09
14.27,45.82,3,2,1,1,2.5,-8.89
14.68,37.59,2,4,1,1,3.0,16.65
5.58,27.66,2,4,1,0,3.0,-3.85
12.53,13.74,2,4,1,1,3.0,0.69
8.43,15.99,2,4,1,0,3.0,-2.07
5.33,36.83,1,1,1,0,1.0,15.09
8.67,29.71,2,1,1,0,1.5,-9.89
3.75,16.06,1,2,1,0,1.5,-8.23
14.54,15.78,1,2,1,1,1.5,-3.83
7.37,33.5,3,4,1,0,3.5,8.3
14.97,27.19,1,4,1,1,2.5,-5.77
8.48,39.37,1,2,1,0,1.5,-6.4
13.62,13.24,1,1,1,1,1.0,12.18
4.92,34.17,1,4,1,0,2.5,7.24
4.94,27.13,3,4,1,0,3.5,19.38
13.41,13.1,1,1,1,1,1.0,4.96
2.44,6.94,1,4,1,0,2.5,2.16
2.36,17.17,1,4,1,0,2.5,11.02
5.03,29.83,2,4,1,0,3.0,-7.84
3.5,38.3,2,2,1,0,2.0,8.61
5.2,23.04,3,4,1,0,3.5,13.43
9.27,23.43,3,2,1,0,2.5,-5.85
13.96,23.59,2,2,1,1,2.0,17.09
13.25,49.93,3,1,1,1,2.0,19.96
9.14,36.37,2,2,1,0,2.0,2.1
4.81,25.1,1,1,1,0,1.0,2.98
8.61,15.39,2,2,1,0,2.0,15.41
14.83,30.46,3,2,1,1,2.5,-2.08
9.94,49.5,1,2,1,0,1.5,18.96
8.15,7.48,1,2,1,0,1.5,-5.85
6.53,32.98,3,2,1,0,2.5,8.47
11.62,47.81,3,2,1,1,2.5,18.07
8.5,16.11,3,2,1,0,2.5,9.93
7.07,32.76,3,2,1,0,2.5,16.97
14.69,8.63,3,2,1,1,2.5,-3.1
6.65,28.25,2,1,1,0,1.5,9.97
14.94,36.48,3,4,1,1,3.5,-6.49
12.97,33.93,1,1,1,1,1.0,1.62
11.39,5.94,3,4,1,1,3.5,8.83
4.45,29.2,1,4,1,0,2.5,16.45
13.92,21.78,1,2,1,1,1.5,2.68
11.4,39.87,1,2,1,1,1.5,15.91
4.25,11.65,1,1,1,0,1.0,15.31
14.6,29.03,1,2,1,1,1.5,-5.46
2.0,27.83,2,2,1,0,2.0,-6.87
5.04,18.64,1,1,1,0,1.0,11.14
2.88,20.72,1,1,1,0,1.0,-1.37
9.49,20.67,3,2,1,0,2.5,5.31
8.96,19.79,1,1,1,0,1.0,5.34
2.21,26.12,3,1,1,0,2.0,-6.54
4.06,36.5,3,2,1,0,2.5,9.45
7.67,19.96,2,1,1,0,1.5,9.86
3.87,5.49,1,4,1,0,2.5,6.8
7.33,21.53,1,1,1,0,1.0,19.1
8.23,47.45,2,2,1,0,2.0,7.03
2.21,21.71,1,4,1,0,2.5,-3.23
7.0,29.12,1,1,1,0,1.0,14.57
8.35,15.67,1,4,1,0,2.5,10.42
8.86,28.76,1,2,1,0,1.5,14.28
9.83,46.99,1,4,1,0,2.5,12.09
7.48,18.22,1,1,1,0,1.0,14.94
10.29,48.9,2,2,1,1,2.0,10.39
4.09,24.62,2,2,1,0,2.0,-8.96
4.73,16.29,2,4,1,0,3.0,15.92
5.33,28.74,1,4,1,0,2.5,-6.26
12.57,22.88,2,1,1,1,1.5,-5.35
6.92,11.96,2,2,1,0,2.0,15.31
8.98,43.28,2,4,1,0,3.0,3.3
10.15,11.45,3,4,1,1,3.5,6.87
6.52,12.38,1,4,1,0,2.5,10.02
6.75,23.83,1,1,1,0,1.0,14.91
6.6,49.82,3,1,1,0,2.0,13.62
14.37,31.8,1,2,1,1,1.5,-6.72
5.09,11.47,2,4,1,0,3.0,8.23
13.05,22.81,3,2,1,1,2.5,4.23
3.53,28.13,2,2,1,0,2.0,0.01
11.71,25.28,1,1,1,1,1.0,4.84
10.35,9.04,1,2,1,1,1.5,14.93
8.07,9.52,3,2,1,0,2.5,-9.57
7.54,32.78,1,4,1,0,2.5,16.39
10.76,12.12,2,4,1,1,3.0,3.86
13.87,30.19,2,1,1,1,1.5,13.89
10.48,28.04,2,2,1,1,2.0,11.03
7.25,20.29,3,2,1,0,2.5,19.6
13.07,15.26,3,2,1,1,2.5,17.24
13.03,44.65,2,4,1,1,3.0,17.78
9.89,21.27,3,2,1,0,2.5,-5.64
7.26,49.72,2,1,1,0,1.5,0.69
5.3,37.15,3,1,1,0,2.0,9.33
8.26,34.16,1,2,1,0,1.5,-0.51
12.64,13.52,1,4,1,1,2.5,14.44
7.88,30.13,3,4,1,0,3.5,-2.69
11.34,47.11,2,4,1,1,3.0,7.4
7.7,44.04,1,2,1,0,1.5,13.97
15.0,29.61,2,1,1,1,1.5,16.2
8.83,39.4,3,1,1,0,2.0,19.83
11.4,17.34,2,1,1,1,1.5,12.47
12.43,28.5,3,2,1,1,2.5,6.13
14.19,33.76,2,1,1,1,1.5,7.37
6.28,8.71,3,2,1,0,2.5,15.05
13.33,13.43,3,1,1,1,2.0,-4.04
2.86,31.15,3,2,1,0,2.5,13.86
10.79,37.85,1,1,1,1,1.0,7.01
14.88,43.56,1,1,1,1,1.0,18.87
7.58,7.54,2,1,1,0,1.5,6.75
6.18,15.37,3,2,1,0,2.5,16.55
12.48,13.47,3,4,1,1,3.5,6.57
8.76,18.43,2,1,1,0,1.5,-6.57
12.69,31.33,1,4,1,1,2.5,12.27
7.34,9.57,2,1,1,0,1.5,-3.98
7.44,36.85,1,4,1,0,2.5,11.57
13.72,35.19,1,4,1,1,2.5,-4.39
13.99,5.93,1,1,1,1,1.0,-4.25
4.52,45.67,2,1,1,0,1.5,-4.28
8.32,17.11,3,2,1,0,2.5,-6.03
4.6,11.65,3,4,1,0,3.5,-5.12
2.74,33.95,2,4,1,0,3.0,8.61
13.35,38.16,1,1,1,1,1.0,18.7
8.36,11.28,2,4,1,0,3.0,4.5
11.67,42.74,2,2,1,1,2.0,-3.5
11.29,36.27,1,1,1,1,1.0,15.21
5.37,37.62,1,4,1,0,2.5,14.55
2.19,34.21,1,1,1,0,1.0,5.52
5.04,17.63,3,2,1,0,2.5,9.43
3.86,21.13,2,2,1,0,2.0,0.92
14.28,7.26,2,4,1,1,3.0,4.48
8.74,29.47,3,1,1,0,2.0,3.28
6.71,11.04,3,4,1,0,3.5,2.01
4.03,48.5,2,4,1,0,3.0,-6.71
6.35,7.57,3,2,1,0,2.5,-4.21
8.94,44.75,3,2,1,0,2.5,1.75
9.96,36.71,2,1,1,0,1.5,2.72
2.99,22.36,2,2,1,0,2.0,-8.9
10.59,40.85,3,4,1,1,3.5,-1.0
9.2,43.1,1,2,1,0,1.5,-7.45
5.15,17.73,1,1,1,0,1.0,3.49
13.87,28.28,1,1,1,1,1.0,11.36
13.19,20.31,2,1,1,1,1.5,9.59
3.71,43.32,1,1,1,0,1.0,12.38
7.17,21.25,3,1,1,0,2.0,-5.76
9.01,19.38,1,1,1,0,1.0,11.48
14.22,38.97,2,2,1,1,2.0,5.23
11.15,42.6,3,1,1,1,2.0,3.97
14.55,46.82,2,4,1,1,3.0,1.75
3.59,32.93,1,1,1,0,1.0,-3.7
14.37,28.86,2,2,1,1,2.0,-8.4
2.06,17.03,1,2,1,0,1.5,-4.66
4.84,6.66,1,2,1,0,1.5,-8.53
12.11,6.04,2,4,1,1,3.0,11.86
8.86,8.98,1,4,1,0,2.5,9.3
10.57,31.45,3,2,1,1,2.5,6.62
4.88,13.33,2,1,1,0,1.5,4.92
10.98,33.05,2,1,1,1,1.5,-7.14
13.15,28.26,1,2,1,1,1.5,6.24
3.67,15.36,1,2,1,0,1.5,0.87
2.1,12.65,2,4,1,0,3.0,6.81
11.88,34.77,3,2,1,1,2.5,16.09
6.3,38.65,3,1,1,0,2.0,-0.72
14.61,33.78,2,1,1,1,1.5,10.41
11.0,36.89,1,4,1,1,2.5,8.98
4.49,28.36,1,2,1,0,1.5,-2.07
7.25,18.74,3,4,1,0,3.5,5.38
3.97,33.63,3,1,1,0,2.0,-3.65
4.99,36.26,2,4,1,0,3.0,-0.09
12.82,14.79,1,2,1,1,1.5,-7.1
12.43,38.78,1,2,1,1,1.5,-6.45
11.91,11.23,3,4,1,1,3.5,14.46
6.55,41.56,3,1,1,0,2.0,-2.12
9.1,13.64,1,4,1,0,2.5,19.85
7.18,8.25,2,4,1,0,3.0,9.27
5.49,40.79,3,4,1,0,3.5,7.56
6.56,45.95,3,4,1,0,3.5,5.78
12.87,13.51,2,2,1,1,2.0,-3.21
7.74,37.76,1,4,1,0,2.5,-2.94
8.86,46.61,2,4,1,0,3.0,-2.02
10.42,17.63,1,1,1,1,1.0,11.17
2.04,17.4,2,2,1,0,2.0,-3.49
8.39,35.48,3,2,1,0,2.5,14.98
7.83,16.38,1,4,1,0,2.5,3.66
3.59,9.99,3,4,1,0,3.5,16.14
13.5,31.88,2,4,1,1,3.0,3.84
10.13,48.34,2,1,1,1,1.5,6.63
2.72,26.42,2,4,1,0,3.0,3.68
7.04,6.48,2,2,1,0,2.0,3.77
2.69,17.97,1,4,1,0,2.5,-1.51
2.92,6.26,2,2,1,0,2.0,-9.44
13.84,8.65,2,2,1,1,2.0,-8.33
3.45,20.91,1,1,1,0,1.0,1.73
5.79,11.32,3,1,1,0,2.0,-1.44
10.62,30.7,1,4,1,1,2.5,3.25
10.11,14.77,2,1,1,1,1.5,-4.49
7.93,12.45,2,2,1,0,2.0,-5.65
7.64,11.45,2,1,1,0,1.5,16.27
5.24,17.04,3,1,1,0,2.0,5.32
4.04,41.05,3,2,1,0,2.5,-0.59
9.02,45.27,3,1,1,0,2.0,8.79
10.93,33.08,1,4,1,1,2.5,-3.31
7.36,13.62,1,4,1,0,2.5,-6.17
5.09,45.06,2,1,1,0,1.5,7.43
4.88,44.52,3,1,1,0,2.0,19.48
9.5,10.73,3,2,1,0,2.5,4.31
14.62,11.92,3,4,1,1,3.5,5.49
14.24,6.55,2,1,1,1,1.5,19.15
6.22,45.73,1,4,1,0,2.5,-5.64
13.56,14.68,2,2,1,1,2.0,-1.95
14.44,21.63,2,4,1,1,3.0,-1.26
3.99,6.0,3,2,1,0,2.5,18.49
2.34,22.4,2,2,1,0,2.0,1.65
6.02,29.65,1,1,1,0,1.0,16.88
7.72,20.24,3,1,1,0,2.0,4.33
12.82,44.44,3,1,1,1,2.0,-1.96
12.91,10.06,1,2,1,1,1.5,17.2
2.58,23.46,3,2,1,0,2.5,4.14
6.93,6.28,1,1,1,0,1.0,1.1
10.81,15.99,3,2,1,1,2.5,13.74
8.16,37.73,2,2,1,0,2.0,19.97
7.04,30.73,3,4,1,0,3.5,6.18
9.48,23.93,3,4,1,0,3.5,5.4
9.34,19.18,3,1,1,0,2.0,-9.97
5.64,40.65,3,1,1,0,2.0,11.98
6.18,41.88,1,2,1,0,1.5,-2.34
11.36,12.84,3,1,1,1,2.0,4.75
6.76,41.42,1,1,1,0,1.0,-5.23
12.62,48.47,1,4,1,1,2.5,-7.85
5.56,46.37,2,1,1,0,1.5,-7.82
13.33,25.71,3,2,1,1,2.5,-2.97
11.91,36.84,2,2,1,1,2.0,-8.1
3.53,43.03,2,2,1,0,2.0,18.46
6.68,39.55,2,1,1,0,1.5,-2.89
9.17,16.14,3,1,1,0,2.0,-4.6
11.05,35.23,2,4,1,1,3.0,-3.04
5.25,10.85,1,2,1,0,1.5,-6.82
10.38,8.53,3,2,1,1,2.5,-3.5
13.1,12.24,2,4,1,1,3.0,1.65
10.23,46.49,2,2,1,1,2.0,8.7
6.09,8.47,2,2,1,0,2.0,11.96
4.47,31.3,3,2,1,0,2.5,19.76
3.05,6.66,1,1,1,0,1.0,9.05
9.4,19.49,2,2,1,0,2.0,17.84
3.82,37.35,2,4,1,0,3.0,19.87
14.6,28.38,3,2,1,1,2.5,9.34
7.59,23.49,3,1,1,0,2.0,9.38
10.17,10.28,1,1,1,1,1.0,-2.03
5.06,25.78,1,1,1,0,1.0,8.72
7.3,45.41,2,1,1,0,1.5,-7.27
3.11,23.55,2,4,1,0,3.0,11.33
11.75,20.51,2,4,1,1,3.0,-4.77
7.27,29.17,1,1,1,0,1.0,-3.07
7.36,37.77,2,4,1,0,3.0,5.8
14.58,48.88,3,4,1,1,3.5,1.8
10.98,30.98,1,2,1,1,1.5,7.92
12.68,27.93,2,1,1,1,1.5,0.25
7.63,21.51,1,4,1,0,2.5,-4.55
12.32,19.76,3,2,1,1,2.5,8.25
13.44,38.74,3,4,1,1,3.5,5.99
7.5,9.79,3,2,1,0,2.5,9.71
12.14,8.74,1,2,1,1,1.5,12.44
6.66,22.31,3,4,1,0,3.5,13.79
9.81,18.51,3,4,1,0,3.5,8.56
3.89,46.5,1,2,1,0,1.5,-7.9
12.7,32.37,1,2,1,1,1.5,7.2
9.55,29.97,1,1,1,0,1.0,0.93
3.91,17.62,1,4,1,0,2.5,19.92
10.83,11.32,3,4,1,1,3.5,16.38
12.57,44.14,2,2,1,1,2.0,0.62
11.72,45.9,1,4,1,1,2.5,6.33
10.27,8.89,1,1,1,1,1.0,10.82
2.57,47.86,2,1,1,0,1.5,17.44
9.25,12.45,2,2,1,0,2.0,-8.52
4.24,31.24,1,1,1,0,1.0,8.16
3.86,36.28,2,2,1,0,2.0,16.99
9.78,18.32,3,4,1,0,3.5,-8.69
8.55,37.7,1,1,1,0,1.0,13.29
10.03,41.14,2,4,1,1,3.0,15.68
3.84,18.32,1,2,1,0,1.5,-3.66
11.24,33.33,2,2,1,1,2.0,9.39
10.86,42.36,1,2,1,1,1.5,1.48
4.28,43.22,2,1,1,0,1.5,11.36
6.8,27.09,3,2,1,0,2.5,13.55
11.3,13.28,1,4,1,1,2.5,12.41
11.06,24.44,1,4,1,1,2.5,-1.38
8.39,33.04,2,2,1,0,2.0,-8.43
4.58,44.46,3,2,1,0,2.5,18.68
13.63,44.65,2,1,1,1,1.5,3.49
4.86,8.39,1,2,1,0,1.5,0.08
7.66,21.83,1,2,1,0,1.5,10.41
9.0,19.22,1,2,1,0,1.5,-0.32
2.29,19.33,1,4,1,0,2.5,15.21
14.99,37.31,1,2,1,1,1.5,8.81
14.59,37.84,1,4,1,1,2.5,2.76
12.37,24.34,3,4,1,1,3.5,7.0
2.11,29.91,3,1,1,0,2.0,7.36
4.95,18.69,1,2,1,0,1.5,8.66
14.3,8.65,1,1,1,1,1.0,1.06
14.03,40.95,3,1,1,1,2.0,12.03
11.46,49.48,2,2,1,1,2.0,6.02
10.0,43.61,1,4,1,0,2.5,0.98
2.04,30.92,1,1,1,0,1.0,-5.42
14.89,35.64,3,2,1,1,2.5,1.62
5.25,16.75,3,2,1,0,2.5,-4.84
13.45,30.04,1,2,1,1,1.5,-4.29
13.49,43.7,2,2,1,1,2.0,-6.93
4.57,6.83,1,4,1,0,2.5,0.63
12.38,26.58,3,2,1,1,2.5,-8.49
13.61,24.6,2,1,1,1,1.5,-1.08
6.72,11.22,1,4,1,0,2.5,-2.67
10.67,39.49,1,1,1,1,1.0,-6.89
6.47,7.95,3,4,1,0,3.5,-9.11
13.71,17.24,3,2,1,1,2.5,6.21
9.9,13.03,2,1,1,0,1.5,15.36
5.29,17.78,2,2,1,0,2.0,12.78
2.96,26.78,1,2,1,0,1.5,2.0
3.95,42.5,3,1,1,0,2.0,18.16
8.69,21.38,1,2,1,0,1.5,-3.28
4.4,18.51,3,2,1,0,2.5,14.09
3.35,39.76,3,2,1,0,2.5,16.12
5.17,33.74,1,1,1,0,1.0,12.95
5.06,33.94,3,2,1,0,2.5,-6.6
7.67,16.2,3,1,1,0,2.0,5.16
10.15,43.94,2,1,1,1,1.5,-1.35
11.57,34.11,3,1,1,1,2.0,4.12
8.52,23.77,2,1,1,0,1.5,14.21
10.94,30.0,3,1,1,1,2.0,17.04
5.74,46.68,3,2,1,0,2.5,13.74
5.5,24.44,3,4,1,0,3.5,15.37
13.24,38.02,3,1,1,1,2.0,-7.16
6.29,43.19,3,2,1,0,2.5,-5.02
10.6,9.41,1,2,1,1,1.5,18.4
11.61,20.84,1,2,1,1,1.5,-8.16
13.45,26.6,3,2,1,1,2.5,-8.54
8.11,18.64,2,2,1,0,2.0,-3.66
8.83,25.34,1,4,1,0,2.5,5.73
4.64,33.87,2,2,1,0,2.0,16.99
11.01,38.14,2,1,1,1,1.5,16.03
6.78,22.83,3,2,1,0,2.5,5.87
5.25,18.65,2,4,1,0,3.0,19.84
8.11,21.9,3,4,1,0,3.5,16.19
7.43,6.34,3,4,1,0,3.5,-1.48
7.27,44.09,3,1,1,0,2.0,14.67
14.01,39.96,3,1,1,1,2.0,8.84
14.85,23.31,3,1,1,1,2.0,16.05
12.55,25.33,3,4,1,1,3.5,-6.1
3.32,29.04,2,1,1,0,1.5,-8.31
10.26,45.88,1,1,1,1,1.0,12.98
9.27,41.49,2,2,1,0,2.0,-0.48
3.97,48.04,1,1,1,0,1.0,3.86
11.38,37.25,1,2,1,1,1.5,4.83
8.09,12.25,3,2,1,0,2.5,16.31
13.28,14.15,1,1,1,1,1.0,14.51
3.92,33.48,3,1,1,0,2.0,-5.1
10.22,12.57,1,2,1,1,1.5,12.36
4.87,24.97,3,4,1,0,3.5,0.75
2.66,10.25,2,2,1,0,2.0,-1.13
2.97,22.34,2,2,1,0,2.0,-4.06
13.05,7.84,3,2,1,1,2.5,15.03
9.12,29.9,1,2,1,0,1.5,5.82
3.43,22.46,3,4,1,0,3.5,2.34
6.94,17.51,2,1,1,0,1.5,6.98
13.04,29.68,2,4,1,1,3.0,-2.4
3.96,21.76,3,2,1,0,2.5,-5.59
2.99,28.13,3,2,1,0,2.5,14.43
4.16,8.44,2,2,1,0,2.0,-0.8
14.23,25.59,3,4,1,1,3.5,13.05
9.5,16.04,2,4,1,0,3.0,3.21
4.5,28.75,2,4,1,0,3.0,1.42
6.78,35.33,3,2,1,0,2.5,5.19
6.26,5.25,2,4,1,0,3.0,-2.0
9.06,30.11,3,1,1,0,2.0,11.41
6.67,16.07,1,4,1,0,2.5,-8.53
12.62,8.9,1,4,1,1,2.5,-2.84
2.01,31.99,1,2,1,0,1.5,0.71
3.89,33.39,2,4,1,0,3.0,1.13
2.47,27.48,1,1,1,0,1.0,3.58
14.28,36.59,1,4,1,1,2.5,7.65
13.51,16.09,1,4,1,1,2.5,14.31
8.68,8.83,3,4,1,0,3.5,14.5
5.91,16.23,1,1,1,0,1.0,10.7
8.3,34.45,2,4,1,0,3.0,-2.03
4.06,11.85,2,4,1,0,3.0,18.31
4.43,30.91,3,4,1,0,3.5,17.96
12.29,34.44,2,1,1,1,1.5,-6.93
6.44,43.14,3,1,1,0,2.0,2.51
6.74,15.89,2,2,1,0,2.0,3.29
3.06,47.29,3,4,1,0,3.5,17.38
14.49,32.39,2,2,1,1,2.0,-6.93
13.19,24.56,2,2,1,1,2.0,0.15
9.68,20.4,3,4,1,0,3.5,14.45
3.96,17.21,1,4,1,0,2.5,-9.17
10.9,46.0,1,4,1,1,2.5,-0.15
14.62,31.81,2,2,1,1,2.0,5.58
4.12,16.3,3,2,1,0,2.5,-4.58
11.97,33.71,3,4,1,1,3.5,14.99
13.78,24.98,3,1,1,1,2.0,5.89
5.69,28.53,1,2,1,0,1.5,16.14
9.32,9.93,2,1,1,0,1.5,13.33
11.93,9.37,3,1,1,1,2.0,17.21
5.88,16.14,1,4,1,0,2.5,5.31
3.8,32.31,1,2,1,0,1.5,-2.12
6.0,6.7,2,4,1,0,3.0,3.84
8.51,13.44,2,1,1,0,1.5,12.65
9.57,37.97,2,1,1,0,1.5,2.55
14.73,21.7,1,2,1,1,1.5,12.66
2.95,37.81,3,1,1,0,2.0,-2.69
2.76,34.87,3,2,1,0,2.5,16.81
11.83,15.41,2,4,1,1,3.0,-4.9
12.77,15.75,2,4,1,1,3.0,7.09
7.29,8.17,3,4,1,0,3.5,6.1
11.02,35.56,1,4,1,1,2.5,-2.63
13.22,16.62,1,2,1,1,1.5,4.68
6.1,11.99,2,4,1,0,3.0,-8.51
12.57,8.91,2,4,1,1,3.0,4.48
7.31,45.08,3,4,1,0,3.5,-7.84
9.38,28.15,1,1,1,0,1.0,7.0
3.49,27.74,3,2,1,0,2.5,9.14
11.35,31.65,3,2,1,1,2.5,6.61
12.79,49.11,2,4,1,1,3.0,-4.79
6.13,17.93,1,4,1,0,2.5,-2.25
2.51,25.23,2,2,1,0,2.0,2.41
12.98,37.41,3,4,1,1,3.5,12.63
8.0,29.47,1,1,1,0,1.0,-1.64
14.56,18.91,2,4,1,1,3.0,-8.86
13.31,34.62,3,2,1,1,2.5,4.36
6.77,15.93,1,1,1,0,1.0,-1.99
8.76,40.12,1,1,1,0,1.0,6.2
7.32,48.68,1,2,1,0,1.5,4.9
12.95,39.06,2,2,1,1,2.0,18.95
12.18,30.1,2,4,1,1,3.0,-7.77
8.82,31.46,2,1,1,0,1.5,5.21
5.4,18.52,3,4,1,0,3.5,-4.59
10.71,18.69,1,1,1,1,1.0,3.17
5.89,13.27,3,1,1,0,2.0,-1.98
13.33,44.79,1,4,1,1,2.5,-7.22
10.56,33.56,2,1,1,1,1.5,19.95
3.47,7.62,3,4,1,0,3.5,17.4
2.95,37.36,1,4,1,0,2.5,1.93
14.17,23.29,1,4,1,1,2.5,16.96
8.24,46.61,3,4,1,0,3.5,19.91
14.45,49.22,3,2,1,1,2.5,15.89
9.89,19.03,1,1,1,0,1.0,1.63
5.28,35.21,1,2,1,0,1.5,-5.1
10.62,37.13,2,1,1,1,1.5,1.6
13.38,24.38,1,1,1,1,1.0,17.82
2.55,20.34,2,1,1,0,1.5,3.55
5.12,34.51,1,4,1,0,2.5,-5.26
6.28,49.13,3,1,1,0,2.0,-8.39
7.18,47.69,2,1,1,0,1.5,7.49
4.23,42.99,1,2,1,0,1.5,3.18
13.71,23.76,1,4,1,1,2.5,12.39
13.09,36.14,1,4,1,1,2.5,3.42
4.62,14.43,1,1,1,0,1.0,-0.36
12.06,28.25,3,4,1,1,3.5,-2.33
7.3,15.71,1,2,1,0,1.5,-8.87
4.17,24.04,3,4,1,0,3.5,4.71
3.31,33.66,1,1,1,0,1.0,3.11
3.58,19.12,3,1,1,0,2.0,2.43
8.73,23.62,2,4,1,0,3.0,-3.9
6.55,17.73,2,2,1,0,2.0,15.59
2.06,29.02,3,2,1,0,2.5,4.87
3.16,16.19,1,4,1,0,2.5,-4.63
2.56,45.03,3,4,1,0,3.5,8.12
4.44,16.9,2,1,1,0,1.5,-7.02
7.46,34.91,1,1,1,0,1.0,-7.17
8.21,24.49,2,4,1,0,3.0,3.12
2.91,30.3,1,4,1,0,2.5,-2.27
8.74,23.77,3,1,1,0,2.0,-4.06
3.59,47.2,3,1,1,0,2.0,-5.15
12.86,33.83,3,1,1,1,2.0,15.75
14.43,42.62,1,4,1,1,2.5,6.14
8.87,31.24,1,4,1,0,2.5,14.59
3.61,33.86,1,2,1,0,1.5,19.53
9.29,32.18,3,1,1,0,2.0,3.8
7.06,45.26,2,4,1,0,3.0,16.17
8.66,12.1,3,4,1,0,3.5,18.4
3.85,9.96,3,4,1,0,3.5,17.76
10.01,5.66,3,1,1,1,2.0,-2.83
6.03,18.88,1,4,1,0,2.5,3.81
6.25,9.61,3,4,1,0,3.5,19.38
8.32,31.53,3,1,1,0,2.0,-2.07
5.79,15.42,2,2,1,0,2.0,15.14
4.8,6.18,2,4,1,0,3.0,13.42
12.47,10.39,2,2,1,1,2.0,-4.97
10.82,14.85,1,2,1,1,1.5,-5.46
6.3,41.6,1,4,1,0,2.5,15.45
